source_vintage,source_hs8,hs8_2022,match_type
2017,20088020,20088020,identity
2017,20089100,20089100,identity
2017,20089300,20089300,identity
2017,20089701,20089701,identity
2017,20089710,20089710,identity
2017,20089991,20089991,identity
2017,20089995,20089995,identity
2017,20091100,20091100,identity
2017,20091200,20091200,identity
2017,20091900,20091900,identity
2017,20092100,20092100,identity
2017,20092900,20092900,identity
2017,20093100,20093100,identity
2017,20093900,20093900,identity
2017,20094100,20094100,identity
2017,20094900,20094900,identity
2017,20095000,20095000,identity
2017,20096100,20096100,identity
2017,20096900,20096900,identity
2017,20097100,20097100,identity
2017,20097900,20097900,identity
2017,20098100,20098100,identity
2017,20098900,20098900,identity
2017,20099010,20099000,concordance
2017,20099020,20099000,concordance
2017,21011100,21011100,identity
2017,21011200,21011200,identity
2017,21012000,21012000,identity
2017,21013000,21013000,identity
2017,21021000,21021000,identity
2017,21022000,21022000,identity
2017,21023000,21023000,identity
2017,21031000,21031000,identity
2017,21032000,21032000,identity
2017,21033000,21033000,identity
2017,21039010,21039010,identity
2017,21039020,21039020,identity
2017,21039090,21039090,identity
2017,21041000,21041000,identity
2017,21042000,21042000,identity
2017,21050020,21050020,identity
2017,21050090,21050090,identity
2017,21061000,21061000,identity
2017,21069012,21069012,identity
2017,21069021,21069021,identity
2017,21069094,21069095,concordance_split
2017,21069094,30069310,concordance_split
2017,22011000,22011000,identity
2017,22019000,22019000,identity
2017,22021011,22021011,identity
2017,22021019,22021019,identity
2017,22021090,22021090,identity
2017,22029101,22029101,identity
2017,22029901,22029902,concordance_split
2017,22029901,30069310,concordance_split
2017,22030010,22030010,identity
2017,22030020,22030020,identity
2017,22030090,22030090,identity
2017,22041011,22041011,identity
2017,22041091,22041091,identity
2017,22042140,22042140,identity
2017,22042151,22042151,identity
2017,22042152,22042152,identity
2017,22042153,22042153,identity
2017,22042154,22042154,identity
2017,22042200,22042200,identity
2017,22042210,22042210,identity
2017,22042211,22042211,identity
2017,22042220,22042220,identity
2017,22042221,22042221,identity
2017,22042230,22042230,identity
2017,22042901,22042901,identity
2017,22042902,22042902,identity
2017,22042910,22042910,identity
2017,22042916,22042916,identity
2017,22043000,22043000,identity
2017,22051000,22051000,identity
2017,22059000,22059000,identity
2017,22060000,22060000,identity
2017,22071000,22071000,identity
2017,22072000,22072000,identity
2017,22082010,22082010,identity
2017,22082090,22082090,identity
2017,22083000,22083000,identity
2017,22084000,22084000,identity
2017,22085000,22085000,identity
2017,22086000,22086000,identity
2017,22087000,22087000,identity
2017,22089000,22089000,identity
2017,22090000,22090000,identity
2017,23011010,23011010,identity
2017,23011091,23011091,identity
2017,23011092,23011092,identity
2017,23011093,23011093,identity
2017,23011094,23011094,identity
2017,23011095,23011095,identity
2017,23011096,23011096,identity
2017,23012000,23012000,identity
2017,23021000,23021000,identity
2017,23023000,23023000,identity
2017,23024020,23024020,identity
2017,23025000,23025000,identity
2017,23031000,23031000,identity
2017,23032000,23032000,identity
2017,23033000,23033000,identity
2017,23040000,23040000,identity
2017,23050000,23050000,identity
2017,23061000,23061000,identity
2017,23062000,23062000,identity
2017,23063000,23063000,identity
2017,23064100,23064100,identity
2017,23064900,23064900,identity
2017,23065000,23065000,identity
2017,23066000,23066000,identity
2017,23069010,23069010,identity
2017,23070000,23070000,identity
2017,23080000,23080000,identity
2017,23091013,23091013,identity
2017,23091014,23091014,identity
2017,23091020,23091020,identity
2017,23091090,23091090,identity
2017,23099010,23099010,identity
2017,23099020,23099020,identity
2017,23099031,23099031,identity
2017,23099038,23099038,identity
2017,23099040,23099040,identity
2017,23099065,23099065,identity
2017,24011000,24011000,identity
2017,24012000,24012000,identity
2017,24013000,24013000,identity
2017,24021001,24021001,identity
2017,24021002,24021002,identity
2017,24022001,24022001,identity
2017,24022002,24022002,identity
2017,24029000,24029000,identity
2017,24031100,24031100,identity
2017,24031903,24031903,identity
2017,24031904,24031904,identity
2017,24039100,24039110,concordance_split
2017,24039100,24041110,concordance_split
2017,24039100,24041280,concordance_split
2017,24039900,24039990,concordance_split
2017,24039900,24041990,concordance_split
2017,24039900,24049100,concordance_split
2017,24039900,24049200,concordance_split
2017,24039900,24049990,concordance_split
2017,25010010,25010010,identity
2017,25010094,25010094,identity
2017,25020000,25020000,identity
2017,25030000,25030000,identity
2017,25041000,25041000,identity
2017,25049000,25049000,identity
2017,25051000,25051000,identity
2017,25059000,25059000,identity
2017,25061000,25061000,identity
2017,25062000,25062000,identity
2017,25070000,25070000,identity
2017,25081000,25081000,identity
2017,25083000,25083000,identity
2017,25084010,25084010,identity
2017,25085000,25085000,identity
2017,25086000,25086000,identity
2017,25087000,25087000,identity
2017,25090000,25090000,identity
2017,25101000,25101000,identity
2017,25102000,25102000,identity
2017,25111000,25111000,identity
2017,25112000,25112000,identity
2017,25120000,25120000,identity
2017,25131000,25131000,identity
2017,25132000,25132000,identity
2017,25140000,25140000,identity
2017,25151100,25151100,identity
2017,25151200,25151200,identity
2017,25152000,25152000,identity
2017,25161100,25161100,identity
2017,25161200,25161200,identity
2017,25162000,25162000,identity
2017,25169000,25169000,identity
2017,25171000,25171000,identity
2017,25172000,25172000,identity
2017,25173000,25173000,identity
2017,25174100,25174100,identity
2017,25174900,25174900,identity
2017,25181001,25181001,identity
2017,25182001,25182001,identity
2017,25183001,38160010,concordance
2017,25191000,25191000,identity
2017,25199000,25199000,identity
2017,25201000,25201000,identity
2017,25202000,25202000,identity
2017,25210000,25210000,identity
2017,25221000,25221000,identity
2017,25222000,25222000,identity
2017,25223000,25223000,identity
2017,25231000,25231000,identity
2017,25232100,25232100,identity
2017,25232900,25232900,identity
2017,25233000,25233000,identity
2017,25239000,25239000,identity
2017,25241005,25241005,identity
2017,25249090,25249090,identity
2017,25251000,25251000,identity
2017,25252000,25252000,identity
2017,25253000,25253000,identity
2017,25261000,25261000,identity
2017,25262000,25262000,identity
2017,25280000,25280000,identity
2017,25291000,25291000,identity
2017,25292100,25292100,identity
2017,25292200,25292200,identity
2017,25293000,25293000,identity
2017,25301000,25301000,identity
2017,25302000,25302000,identity
2017,25309011,25309011,identity
2017,25309091,25309091,identity
2017,26011110,26011110,identity
2017,26011120,26011120,identity
2017,26011200,26011200,identity
2017,26012000,26012000,identity
2017,26020001,26020001,identity
2017,26030000,26030000,identity
2017,26040000,26040000,identity
2017,26050000,26050000,identity
2017,26060000,26060000,identity
2017,26070000,26070000,identity
2017,26080000,26080000,identity
2017,26090000,26090000,identity
2017,26100000,26100000,identity
2017,26110000,26110000,identity
2017,26121001,26121001,identity
2017,26122000,26122000,identity
2017,26131000,26131000,identity
2017,26139000,26139000,identity
2017,26140011,26140011,identity
2017,26140012,26140012,identity
2017,26140020,26140020,identity
2017,26140033,26140033,identity
2017,26140041,26140041,identity
2017,26140042,26140042,identity
2017,26151010,26151010,identity
2017,26151020,26151020,identity
2017,26159040,26159040,identity
2017,26161000,26161000,identity
2017,26169000,26169000,identity
2017,26171000,26171000,identity
2017,26179000,26179000,identity
2017,26180000,26180000,identity
2017,26190000,26190000,identity
2017,26201100,26201100,identity
2017,26201900,26201900,identity
2017,26202100,26202100,identity
2017,26202900,26202900,identity
2017,26203000,26203000,identity
2017,26204000,26204000,identity
2017,26206000,26206000,identity
2017,26209100,26209100,identity
2017,26209900,26209900,identity
2017,26211000,26211000,identity
2017,26219000,26219000,identity
2017,27011100,27011100,identity
2017,27011213,27011213,identity
2017,27011214,27011214,identity
2017,27011215,27011215,identity
2017,27011299,27011299,identity
2017,27011900,27011900,identity
2017,27012000,27012000,identity
2017,27021000,27021000,identity
2017,27022000,27022000,identity
2017,27030000,27030000,identity
2017,27040030,27040030,identity
2017,27040093,27040093,identity
2017,27050000,27050000,identity
2017,27060000,27060000,identity
2017,27071000,27071000,identity
2017,27072000,27072000,identity
2017,27073000,27073000,identity
2017,27074000,27074000,identity
2017,27075000,27075000,identity
2017,27079100,27079100,identity
2017,27079992,27079992,identity
2017,27081000,27081000,identity
2017,27082000,27082000,identity
2017,27090000,27090000,identity
2017,27101211,27101211,identity
2017,27101214,27101214,identity
2017,27101241,27101241,identity
2017,27101244,27101244,identity
2017,27101930,27101930,identity
2017,27101931,27101931,identity
2017,27101934,27101934,identity
2017,27101936,27101936,identity
2017,27101938,27101938,identity
2017,27101992,27101992,identity
2017,27102012,27102012,identity
2017,27102052,27102052,identity
2017,27102057,27102057,identity
2017,27102090,27102090,identity
2017,27109100,27109100,identity
2017,27109900,27109900,identity
2017,27111100,27111100,identity
2017,27111200,27111200,identity
2017,27111300,27111300,identity
2017,27111400,27111400,identity
2017,27111900,27111900,identity
2017,27112100,27112100,identity
2017,27112900,27112900,identity
2017,27121000,27121000,identity
2017,27122000,27122000,identity
2017,27129000,27129000,identity
2017,27131100,27131100,identity
2017,27131200,27131200,identity
2017,27132000,27132000,identity
2017,27139000,27139000,identity
2017,27141000,27141000,identity
2017,27149000,27149000,identity
2017,27150000,27150000,identity
2017,28011000,28011000,identity
2017,28012000,28012000,identity
2017,28013000,28013000,identity
2017,28020000,28020000,identity
2017,28030000,28030000,identity
2017,28041000,28041000,identity
2017,28042100,28042100,identity
2017,28042900,28042900,identity
2017,28043000,28043000,identity
2017,28044000,28044000,identity
2017,28045000,28045000,identity
2017,28046100,28046100,identity
2017,28046900,28046900,identity
2017,28047000,28047000,identity
2017,28048000,28048000,identity
2017,28049000,28049000,identity
2017,28051100,28051100,identity
2017,28051200,28051200,identity
2017,28051901,28051901,identity
2017,28053000,28053000,identity
2017,28054000,28054000,identity
2017,28061000,28061000,identity
2017,28062000,28062000,identity
2017,28070000,28070000,identity
2017,28080000,28080000,identity
2017,28091000,28091000,identity
2017,28092000,28092000,identity
2017,28100000,28100000,identity
2017,28111100,28111100,identity
2017,28111200,28111200,identity
2017,28111920,28111920,identity
2017,28112100,28112100,identity
2017,28112200,28112200,identity
2017,28112992,28112992,identity
2017,28121100,28121100,identity
2017,28121200,28121200,identity
2017,28121300,28121300,identity
2017,28121400,28121400,identity
2017,28121500,28121500,identity
2017,28121600,28121600,identity
2017,28121700,28121700,identity
2017,28121910,28121910,identity
2017,28121990,28121990,identity
2017,28129000,28129000,identity
2017,28131000,28131000,identity
2017,28139015,28139015,identity
2017,28139025,28139025,identity
2017,28141000,28141000,identity
2017,28142000,28142000,identity
2017,28151100,28151100,identity
